mapped_class,length,width,area,perimeter,aspect_ratio,solidity,circularity,convex_hull_area
Class A,428,309,31562.0,1259.3910406827927,0.7219626168224299,0.704186700282237,0.2500651555520682,44820.5
Class A,428,308,31693.0,1266.2194693088531,0.719626168224299,0.709047384670455,0.24840208727830335,44698.0
Class A,306,428,33226.5,1274.7219930887222,1.3986928104575163,0.7009514366482427,0.25695880414182204,47402.0
Class A,253,472,33375.0,1191.3666541576385,1.865612648221344,0.8721841843934564,0.29548827856855797,38266.0
Class A,540,245,32981.0,1470.4793516397476,0.4537037037037037,0.6868537512365284,0.1916707412648237,48017.5
Class A,540,248,32079.0,1461.9940695762634,0.45925925925925926,0.6916335176740727,0.18859903386665103,46381.5
Class A,371,336,31891.0,1203.6509274244308,0.9056603773584906,0.7058107494992641,0.2766157420689763,45183.5
Class A,365,337,30241.0,1251.5920526981354,0.9232876712328767,0.6740668917939974,0.24259420286323533,44863.5
Class A,337,376,37258.5,1233.6925563812256,1.1157270029673592,0.7482828566838047,0.3076247981868863,49792.0
Class A,342,176,30971.5,1037.7859194278717,0.5146198830409356,0.7397945778096262,0.36137371102090377,41865.0
Class A,342,175,33179.5,1033.5016506910324,0.5116959064327485,0.7525231906738337,0.39035284764697675,44091.0
Class A,174,343,30552.0,1032.2295719385147,1.971264367816092,0.7329518874374753,0.36032709112525346,41683.5
Class A,278,469,32544.0,1450.3616015911102,1.6870503597122302,0.606411821154724,0.19441430123329806,53666.5
Class A,279,469,30515.5,1279.8935639858246,1.6810035842293907,0.7167300826756858,0.23408988266075315,42576.0
Class A,470,278,32331.0,1474.3616036176682,0.5914893617021276,0.6026506113927825,0.18690502483664045,53648.0
Class A,342,308,29560.5,1161.325024485588,0.9005847953216374,0.6834718673772557,0.2754317939892183,43250.5
Class A,342,308,29796.0,1165.425531744957,0.9005847953216374,0.6811292719167905,0.2756758822681712,43745.0
Class A,307,343,30187.5,1168.4965963363647,1.1172638436482085,0.677906154208913,0.27783189987582846,44530.5
Class A,343,259,30968.5,1137.6092936992645,0.7551020408163265,0.6844699355722795,0.3007071617422968,45244.5
Class A,262,345,32130.5,1119.1240142583847,1.316793893129771,0.6926692033242431,0.3223820985307437,46386.5
Class A,248,344,29588.0,1083.7686737775803,1.3870967741935485,0.6861065055826734,0.31655726628748765,43124.5
Class A,351,168,32407.0,1089.0823839902878,0.47863247863247865,0.6848478444632291,0.34334223230064426,47320.0
Class A,167,351,30450.0,1070.7981122732162,2.1017964071856285,0.6818105484712441,0.33371979429220444,44660.5
Class A,167,352,33265.5,1072.0113179683685,2.1077844311377247,0.6944345865603407,0.3637518229665248,47903.0
Class A,290,475,36075.0,1342.763621687889,1.6379310344827587,0.7465311908284789,0.25142998544403067,48323.5
Class A,289,474,35927.5,1367.8346918821335,1.6401384083044983,0.7311253561253561,0.24130684047950324,49140.0
Class A,290,475,37190.5,1317.6925542354584,1.6379310344827587,0.7624597658732599,0.2691619694554247,48777.0
Class A,497,267,31633.0,1335.4499144554138,0.5372233400402414,0.7174642776139715,0.2228922848432466,44090.0
Class A,267,499,34466.5,1413.6336772441864,1.8689138576779025,0.6801480019733597,0.2167371120264415,50675.0
Class A,266,499,33427.5,1413.1483964920044,1.8759398496240602,0.6603941324640688,0.21034791975162692,50617.5
Class A,203,566,30388.0,1425.057998418808,2.7881773399014778,0.691713235377804,0.18803855348530854,43931.5
Class A,200,544,26794.5,1414.6143457889557,2.72,0.6603208635221056,0.1682594268767605,40578.0
Class A,567,204,30607.0,1435.5432789325714,0.35978835978835977,0.6946348327356906,0.18663712985613484,44062.0
Class A,9,21,85.0,49.79898953437805,2.3333333333333335,0.8585858585858586,0.43071275049407043,99.0
Class A,601,207,34291.0,1513.6854152679443,0.34442595673876875,0.7006886123541551,0.18806966954503773,48939.0
Class A,601,207,35236.0,1526.111821770668,0.34442595673876875,0.7052912859416127,0.1901182255641833,49959.5
Class A,75,622,27322.5,1420.6244523525238,8.293333333333333,0.7380370335354736,0.17012640597193746,37020.5
Class A,78,621,28386.0,1357.0681042671204,7.961538461538462,0.7818757746866822,0.1936915952483615,36305.0
Class A,620,100,33150.0,1551.6366449594498,0.16129032258064516,0.7153569771582093,0.17302678618155543,46340.5
Class A,628,93,33359.0,1620.1219254732132,0.1480891719745223,0.7021690855320627,0.1597083005705737,47508.5
Class A,633,87,29589.5,1503.9625446796417,0.13744075829383887,0.752367875713541,0.1643892634174795,39328.5
Class A,176,190,20621.5,819.4772624969482,1.0795454545454546,0.8671053738121268,0.38588358138616863,23782.0
Class A,299,76,14946.5,749.6295037269592,0.25418060200668896,0.8905737949115176,0.3342381573242346,16783.0
Class A,620,110,35066.0,1567.9209151268005,0.1774193548387097,0.7075321321200138,0.17924530367348118,49561.0
Class A,620,113,35927.5,1569.6782746315002,0.18225806451612903,0.6899183869419107,0.18323801028616757,52075.0
Class A,289,492,34570.5,1349.2316558361053,1.7024221453287198,0.7281755853018925,0.23863958257044338,47475.5
Class A,492,290,34474.0,1335.3321636915207,0.5894308943089431,0.7233926473056908,0.24295336671128007,47656.0
Class A,490,290,33709.0,1335.675308585167,0.5918367346938775,0.7138788000720041,0.23744002964345082,47219.5
Class A,175,362,34980.5,1091.869180560112,2.0685714285714285,0.7289198678877671,0.3687182735384925,47989.5
Class A,174,362,34564.5,1106.981878042221,2.0804597701149423,0.7198837838963635,0.35445337861242493,48014.0
Class A,362,175,34010.5,1095.3838999271393,0.48342541436464087,0.7283776114448478,0.35619693165361965,46693.5
Class A,360,154,32427.0,1081.9696877002716,0.42777777777777776,0.714093811935697,0.3480859131372678,45410.0
Class A,153,359,32121.5,1088.4133361577988,2.34640522875817,0.7092874334798066,0.3407359622635592,45287.0
Class A,359,153,32133.0,1089.9696853160858,0.42618384401114207,0.7113792340048705,0.33988523550058475,45170.0
Class A,408,322,31019.0,1341.391039609909,0.7892156862745098,0.6607730569727438,0.21663411779347175,46943.5
Class A,324,422,34163.0,1288.562613606453,1.3024691358024691,0.6999252194757168,0.25855611399832984,48809.5
Class A,324,421,33666.5,1288.4621065855026,1.2993827160493827,0.6929544706076074,0.25483820183081474,48584.0
Class A,288,437,31924.0,1302.964633822441,1.5173611111111112,0.7261395687380584,0.23629901450678803,43964.0
Class A,442,288,31773.5,1326.177838087082,0.6515837104072398,0.7299218929473926,0.22702380005805844,43530.0
Class A,437,290,32804.5,1339.550420165062,0.6636155606407322,0.7412022549340804,0.22973393786108798,44258.5
Class A,347,230,32625.5,1080.8986196517944,0.6628242074927954,0.7222105391315897,0.3509111078344659,45174.5
Class A,230,348,32609.0,1103.9696842432022,1.5130434782608695,0.7218133321527785,0.33622735931395975,45176.5
Class A,348,230,30628.0,1127.768675684929,0.6609195402298851,0.6768244848350919,0.30261360346798394,45252.5
Class A,361,239,36279.5,1310.7219924926758,0.6620498614958449,0.6728269134474509,0.26536887548158394,53921.0
Class A,224,361,32809.0,1174.7981131076813,1.6116071428571428,0.7139453154750894,0.298728306553244,45954.5
Class A,362,241,38411.5,1224.9230018854141,0.6657458563535912,0.699465542515319,0.32170184457351664,54915.5
Class A,260,550,34580.0,1430.2783427238464,2.1153846153846154,0.7347754026603204,0.21241917987906356,47062.0
Class A,261,550,34901.5,1430.520984530449,2.10727969348659,0.7387733502672382,0.2143213768870169,47242.5
Class A,261,549,35534.5,1443.550421833992,2.103448275862069,0.7230689402572034,0.21428716391909,49144.0
Class A,359,186,32399.5,1103.182891011238,0.5181058495821727,0.6987394459600806,0.334543916125893,46368.5
Class A,360,186,32402.0,1097.2833919525146,0.5166666666666667,0.6976423726988912,0.33817700208072665,46445.0
Class A,185,361,32406.0,1092.9991244077682,1.9513513513513514,0.7027290765377484,0.3408754023812781,46114.5
Class A,619,160,37525.0,1641.3422676324844,0.25848142164781907,0.6996690439565562,0.1750379659316303,53632.5
Class A,160,609,31706.0,1519.862040758133,3.80625,0.7102678121394729,0.1724816835009685,44639.5
Class A,36,143,2346.5,352.3502858877182,3.9722222222222223,0.7932724814063556,0.2375095988555766,2958.0
Class A,352,196,33045.0,1094.5971029996872,0.5568181818181818,0.7076926371696578,0.3465828203026322,46694.0
Class A,194,352,33973.5,1076.4965990781784,1.8144329896907216,0.7322032802431087,0.36840441875818253,46399.0
Class A,353,194,33269.0,1081.5676642656326,0.5495750708215298,0.7266432963120707,0.3573898562037928,45784.5
Class A,522,272,32166.5,1426.6631194353104,0.5210727969348659,0.6884584514955321,0.1985961401638325,46722.5
Class A,272,523,33103.0,1407.1067688465118,1.9227941176470589,0.6991056060654058,0.21009857830975437,47350.5
Class A,271,523,33664.0,1412.4204769134521,1.929889298892989,0.6859145459361438,0.21205453840996494,49079.0
Class A,359,160,32047.5,1110.4965966939926,0.4456824512534819,0.6871026875207701,0.32656493949853793,46641.5
Class A,161,359,31855.5,1092.6976068019867,2.229813664596273,0.6921196714900274,0.33526970038178466,46026.0
Class A,360,161,32108.5,1104.0113164186478,0.44722222222222224,0.6881523393128871,0.3310417972872425,46659.0
Class A,309,448,32883.0,1302.7636231184006,1.4498381877022655,0.6973681420058109,0.24347257551651105,47153.0
Class A,438,310,31978.0,1303.9351961612701,0.7077625570776256,0.6892033147623307,0.23634648407051345,46398.5
Class A,310,436,31485.5,1285.2072768211365,1.4064516129032258,0.6888324928623779,0.23953782769976678,45708.5
Class A,269,511,32857.0,1334.4793523550034,1.899628252788104,0.7337673213707471,0.2318537126599643,44778.5
Class A,511,269,33091.0,1333.793062210083,0.5264187866927593,0.7376093619392589,0.23374527865451705,44862.5
Class A,268,511,33357.5,1349.8935647010803,1.9067164179104477,0.7239197899259967,0.2300405010272169,46079.0
Class A,357,189,33310.0,1112.4549658298492,0.5294117647058824,0.7027277905529419,0.338235835723352,47401.0
Class A,188,359,32651.0,1071.6854164600372,1.9095744680851063,0.7336231786368284,0.3572495654802771,44506.5
Class A,189,358,32373.0,1084.856989622116,1.8941798941798942,0.726373182552504,0.34565896752761754,44568.0
Class A,406,322,32688.0,1249.6509257555008,0.7931034482758621,0.7050525748180102,0.26303938641779057,46362.5
Class A,405,323,32735.5,1244.2367128133774,0.7975308641975308,0.707465718638903,0.265719128563452,46271.5
Class A,404,324,32479.5,1246.3788478374481,0.801980198019802,0.7043916720884841,0.2627356824932488,46110.0
Class A,354,152,31368.0,1078.798112154007,0.4293785310734463,0.7021298026882743,0.3387008899258196,44675.5
Class A,152,355,31591.5,1083.383900642395,2.335526315789474,0.7051044549593787,0.3382325158985662,44804.0
Class A,155,355,32964.0,1098.0529453754425,2.2903225806451615,0.7018544935805991,0.3435604849211873,46967.0
Class A,357,240,32205.5,1140.153450846672,0.6722689075630253,0.703461004991099,0.3113244991010686,45781.5
Class A,239,358,31430.5,1146.8397427797318,1.497907949790795,0.6844099426219692,0.3003002436740563,45923.5
Class A,176,358,30184.0,964.0041747093201,2.034090909090909,0.8218476869877747,0.40815848278111294,36727.0
Class A,172,364,35748.5,1123.8103085756302,2.116279069767442,0.7210120812407979,0.3556981976723939,49581.0
Class A,363,171,35464.0,1130.3960943222046,0.47107438016528924,0.7177567067062002,0.3487677227988408,49409.5
Class A,170,364,35547.5,1130.4965975284576,2.1411764705882352,0.7205696042162875,0.3495267411041063,49332.5
Class A,364,157,34194.0,1095.3422693014145,0.43131868131868134,0.7360830068454816,0.3581459764675233,46454.0
Class A,364,158,37325.0,1085.1412600278854,0.4340659340659341,0.7501984784990001,0.39832459818342447,49753.5
Class A,363,158,37895.0,1083.484404206276,0.43526170798898073,0.7583019000070037,0.40564529830705764,49973.5
Class A,444,316,33525.0,1315.3910415172577,0.7117117117117117,0.7120177553122577,0.24348313840755437,47084.5
Class A,430,316,32020.5,1308.947386622429,0.7348837209302326,0.7081439708077625,0.23485163739751247,45217.5
Class A,442,264,31381.5,1161.6681689023972,0.5972850678733032,0.8287185581303228,0.2922263569068227,37867.5
Class A,618,94,31527.5,1556.2813059091568,0.15210355987055016,0.7269509678460669,0.16357736081495464,43369.5
Class A,94,616,31317.5,1550.7665876150131,6.553191489361702,0.7225836967305784,0.16364550461388533,43341.0
Class A,612,95,31762.5,1492.9675977230072,0.15522875816993464,0.7454498515554409,0.1790703892483296,42608.5
Class A,246,528,30615.5,1411.8935656547546,2.1463414634146343,0.7100316569453947,0.19299555316283176,43118.5
Class A,528,246,38113.5,1408.7808697223663,0.4659090909090909,0.7545434748178651,0.24132471677132314,50512.0
Class A,528,247,36636.0,1421.0235065221786,0.4678030303030303,0.7341957334241827,0.22798978562828645,49899.5
Class A,225,344,30803.5,1042.5554739236832,1.528888888888889,0.7470593941745689,0.3561324796631052,41233.0
Class A,344,226,33493.0,1044.1706941127777,0.6569767441860465,0.7946616050774067,0.38602987248761417,42147.5
Class A,343,226,33775.5,1041.4427757263184,0.6588921282798834,0.8011171594264774,0.3913279136404873,42160.5
Class A,328,343,27649.0,1199.165643453598,1.045731707317073,0.6574016833896048,0.24161891951288456,42058.0
Class A,341,329,30028.5,1220.2367162704468,0.9648093841642229,0.7108935737029628,0.25342842559197887,42240.5
Class A,329,343,34074.0,1171.023510336876,1.0425531914893618,0.7431057607380025,0.3122495019518868,45853.5
Class A,354,322,30559.5,1175.5504196882248,0.9096045197740112,0.7435401459854014,0.2778904272686804,41100.0
Class A,322,354,30048.0,1180.7636235952377,1.0993788819875776,0.7309970685188113,0.27083170531355455,41105.5
Class A,352,321,30368.5,1167.4082857370377,0.9119318181818182,0.7394416781309731,0.2800191045110527,41069.5
Class A,310,399,27066.0,1335.1311523914337,1.2870967741935484,0.6774036115178136,0.19080338836568675,39955.5
Class A,400,310,31852.0,1200.2783428430557,0.775,0.7494500064705121,0.27783223403485807,42500.5
Class A,310,400,31804.0,1211.449918270111,1.2903225806451613,0.7393957710951213,0.2723207151159699,43013.5
Class A,347,282,31666.5,1129.1828888654709,0.8126801152737753,0.7084386675317121,0.3120910770444804,44699.0
Class A,348,282,32037.5,1109.3250242471695,0.8103448275862069,0.7217441257969317,0.3271529669831752,44389.0
Class A,347,282,32835.0,1136.4549651145935,0.8126801152737753,0.6955757274046457,0.31947907906842715,47205.5
Class A,221,545,32401.0,1395.7686749696732,2.4660633484162897,0.7432359586645104,0.20899764072167754,43594.5
Class A,221,546,32027.0,1396.1118220090866,2.4705882352941178,0.7346737472329591,0.20648367184292762,43593.5
Class A,256,552,47821.0,1483.2489058971405,2.15625,0.7694944163743442,0.2731495216209584,62146.0
Class A,192,361,32481.0,1081.9696850776672,1.8802083333333333,0.731735339836446,0.3486655749659871,44389.0
Class A,360,192,32084.5,1083.241763472557,0.5333333333333333,0.7314040166868033,0.3436009442769212,43867.0
Class A,361,193,30238.0,1148.9402483701706,0.5346260387811634,0.6939220433500476,0.2878511970828183,43575.5
Class A,355,171,31431.5,1077.5849075317383,0.48169014084507045,0.7196103346039814,0.3401511715408547,43678.5
Class A,354,171,29259.5,1117.9280549287796,0.4830508474576271,0.6810791308294829,0.29420432592418105,42960.5
Class A,170,356,29568.0,1175.9696848392487,2.0941176470588236,0.6940437767736635,0.26868261161920737,42602.5
Class A,353,319,42216.0,1184.5971019268036,0.9036827195467422,0.781112385745476,0.3780468411284515,54046.0
Class A,307,352,35411.5,1140.4965950250626,1.1465798045602607,0.7660930046404967,0.3421103407011204,46223.5
Class A,352,308,35503.0,1143.224519252777,0.875,0.7713180820786896,0.3413593914963038,46029.0
Class A,203,353,31084.5,1054.330075263977,1.7389162561576355,0.716901717040095,0.35139903116299515,43359.5
Class A,203,352,32326.0,1031.6021552085876,1.7339901477832513,0.7455946120490821,0.38171335163369413,43356.0
Class A,204,352,28223.0,1106.0285617113113,1.7254901960784315,0.6839949590422181,0.2899214549018662,41262.0
Class A,345,287,31121.0,1150.6803619861603,0.8318840579710145,0.7172803226735811,0.295361581660841,43387.5
Class A,345,286,30809.5,1155.609293103218,0.8289855072463768,0.7146137520730166,0.28991618622623233,43113.5
Class A,345,286,31237.5,1158.7808682918549,0.8289855072463768,0.7251886244921648,0.2923368079504934,43075.0
Class A,353,205,30481.0,1094.7981128692627,0.5807365439093485,0.7184340160746694,0.3195736733422413,42427.0
Class A,354,205,30735.5,1079.7270460128784,0.5790960451977402,0.7212789674391317,0.3313005724698146,42612.5
Class A,204,355,30874.0,1079.6265416145325,1.7401960784313726,0.7263359721454365,0.3328554393507655,42506.5
Class A,338,299,31042.0,1149.910812139511,0.8846153846153846,0.7328658781311236,0.2950062680630927,42357.0
Class A,299,339,29199.0,1211.5676647424698,1.1337792642140467,0.7022028762445289,0.2499668941213282,41582.0
Class A,338,299,29923.0,1123.5676662921906,0.8846153846153846,0.7126559969515099,0.2978629807216764,41988.0
Class A,147,353,30496.0,1061.8275517225266,2.401360544217687,0.7204176608159505,0.3398949898500936,42331.0
Class A,353,149,30194.0,1086.3128319978714,0.42209631728045327,0.7104470588235294,0.32152940397140084,42500.0
